req_type,cpu_bw,memory,msg_per_sec,msg_t_mean,msg_t_std,rx_bytes,tx_bytes,mal_count_total,mal_time_max,mal_time_total,mal_ft_max,mal_test_complete,rx_packets,if_in_tx_packets
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,64,477.72990637275007,4833.070909547806,2568.2421618538715,2123916.0,246434.0,10000,20130.193948745728,30.03824615478516,20.46694588661194,True,3263.0,2521.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.7882408428495,5109.677419018745,2302.883472062176,838454.0,94216.0,10000,7690.06609916687,16.019151210784912,-4098408312.576,False,1052.0,822.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.3595914504176,4774.020721411705,2230.976033080578,839336.0,96352.0,10000,7301.769018173218,15.019840002059937,-1968814274.358551,False,1065.0,854.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1190.4142778509363,4677.132999205589,2254.027750026293,838544.0,94900.0,10000,7254.4519901275635,11.014166116714478,0.0,0,1053.0,832.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.1588624664723,4898.701401329041,2310.7180658679176,838478.0,94372.0,10000,7511.959075927734,14.01811408996582,1554280571.635766,False,1052.0,824.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1193.763892437886,4786.818408465386,2243.456638123074,837926.0,93952.0,10000,7323.390960693359,17.022146224975586,-595310723.8532419,False,1044.0,818.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1190.4066084859055,4691.198657989502,2244.8013049307874,838676.0,95098.0,10000,7235.811948776245,12.017319917678831,0.0,0,1055.0,835.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.5575981528932,4795.452978920936,2274.708300376473,839114.0,94018.0,10000,7378.364086151123,19.02506399154663,1556954154.088755,False,1062.0,819.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1193.765421376478,4861.467604422569,2272.029911830805,838784.0,94480.0,10000,7413.174867630005,19.024914026260376,462241066.42469406,False,1057.0,826.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1193.5961746677774,4859.147968649864,2283.6301008699315,840698.0,98242.0,10000,7430.729866027832,19.02535581588745,-128213139.74106002,False,1086.0,883.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.8461707172405,4898.886174154281,2281.6991519736966,839576.0,96130.0,10000,7484.230995178223,19.0263409614563,1408424617.736922,False,1069.0,851.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1193.4186564878146,4740.5723265171055,2259.419619298416,838058.0,92962.0,10000,7292.85192489624,16.021932125091553,493656093.1702509,False,1046.0,803.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1191.2556020315428,4773.740256500244,2269.089514092613,839708.0,95668.0,10000,7320.966005325317,17.021914958953857,-109471280.03954913,False,1071.0,844.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.2322025034125,4718.742874169349,2256.101458396696,838388.0,95008.0,10000,7276.719093322754,17.021647930145264,166861475.79503202,False,1051.0,834.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1194.855327010536,5054.904932570457,2273.613179990057,838124.0,95800.0,10000,7611.788988113403,17.02226209640503,1011320581.372736,False,1047.0,846.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1144.1635724340942,5070.8944429636,2301.3576525534395,840326.0,96352.0,10000,7627.421855926514,12.24550485610962,0.0,0,1080.0,854.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1191.347839948082,4747.548082065582,2249.8152672911324,837686.0,93184.0,10000,7279.293060302734,13.016422033309937,0.0,0,1040.0,806.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1192.6119490430494,4784.660155153275,2261.7493119901765,840392.0,98464.0,10000,7349.709033966064,12.014387130737305,0.0,0,1081.0,886.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1189.0804512814418,4810.107757639885,2285.983417976881,840302.0,96658.0,10000,7402.549982070923,17.022880792617798,-6165951426.881952,False,1080.0,859.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1192.9434516958052,4864.04461479187,2291.085424678656,839312.0,95536.0,10000,7451.796054840088,16.021749019622803,-1723813304.956603,False,1065.0,842.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,1192.6897455594792,4802.2890871047975,2277.0728344045274,839708.0,95338.0,10000,7377.312183380127,17.021663904190063,-4668183924.595758,False,1071.0,839.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,332.4559821224885,2.4037649154663088,2.6627912490164256,101345575.0,808888.0,10000,238.9538288116455,34.036688804626465,0.0,0,10032.0,11650.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,312.41141210546107,2.76659209728241,5.092867475092449,101336439.0,762598.0,10000,500.5309581756592,43.04691982269287,0.0,0,10031.0,10949.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,330.0674604583604,2.845268988609314,0.5702058693991567,101305229.0,700834.0,10000,40.09699821472168,37.042624950408936,0.0,0,10027.0,10013.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,329.9180324806325,1.4515019416809083,5.861796379973878,101332112.0,1049380.0,10000,567.2891139984131,41.04581904411316,0.0,0,10030.0,15294.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,336.751701468404,2.7184959650039677,0.6659935485299903,101286668.0,717718.0,10000,38.26904296875,38.04422879219055,0.0,0,10030.0,10269.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,327.21218627109533,2.7490641832351685,2.328922863520088,101289911.0,736462.0,10000,212.4159336090088,42.08107590675354,0.0,0,10028.0,10553.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,319.4128517633198,2.894370746612549,8.829547187458614,101272538.0,716266.0,10000,882.3189735412598,40.04886078834534,0.0,0,10031.0,10247.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,331.478688800757,2.2831291913986207,1.3479619528352302,101262355.0,840502.0,10000,39.13402557373047,37.04312801361084,0.0,0,10033.0,12129.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,333.14717152062155,2.68578360080719,0.999736305084135,101337051.0,736792.0,10000,37.58001327514648,40.04615306854248,0.0,0,10032.0,10558.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,322.93185970254405,2.209828734397888,5.164326452071874,101462421.0,867628.0,10000,500.8740425109863,36.16729187965393,0.0,0,10031.0,12540.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,330.23984382944883,2.7843548536300657,1.052548523981041,101279824.0,724210.0,10000,39.99900817871094,34.03783202171326,0.0,0,10025.0,10367.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,326.21063262722146,2.7034141540527346,5.055660580750169,101361887.0,745174.0,10000,501.1870861053467,36.04218602180481,0.0,0,10037.0,10683.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,315.44628812135386,1.8573976516723636,8.773638211080508,101357481.0,978760.0,10000,501.0647773742676,41.046985149383545,0.0,0,10038.0,14224.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,321.62741430055814,2.5996317863464355,5.128861291511402,101248081.0,784996.0,10000,501.1808872222901,37.04283094406128,0.0,0,10030.0,11288.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,338.4099429092006,2.786194181442261,0.6726124575840419,101375131.0,700360.0,10000,39.70789909362793,39.045156955718994,0.0,0,10025.0,10006.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,329.76502179153243,1.9004215240478517,1.439578412880587,101332815.0,932518.0,10000,37.89210319519043,37.04229402542114,0.0,0,10027.0,13523.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,334.1115348043908,2.6685445070266725,0.9821916807146618,101305541.0,740656.0,10000,37.73307800292969,34.0389621257782,0.0,0,10027.0,10616.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,328.34608337778093,2.7691067695617675,0.8203529629307045,101372120.0,725110.0,10000,39.743900299072266,37.04640197753906,0.0,0,10026.0,10381.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,334.3443127905681,2.719767379760742,0.877114021531998,101344858.0,726628.0,10000,38.46001625061035,39.048821210861206,0.0,0,10031.0,10404.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,64,330.63044014277125,2.7030463457107543,0.8848532874671762,101315645.0,736660.0,10000,36.61704063415527,41.04912209510803,0.0,0,10028.0,10556.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1383.0904680712931,3821.0507232904433,1947.0417963866787,1991890.0,117580.0,10000,5949.846982955933,17.195739030838013,6.834387063980103,False,2085.0,1176.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1446.463153866729,3581.5198628902435,2037.5408660303065,1990513.0,117208.0,10000,5861.526966094971,12.024740934371948,0.0,0,2074.0,1170.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1442.4868955230604,3415.8197689533235,1983.2519974864929,1992222.0,118000.0,10000,5632.560014724731,10.0134539604187,0.0,0,2096.0,1182.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1121.7336755451754,3945.413630270958,2062.3888846111618,1996554.0,122134.0,10000,6220.450878143311,19.02819013595581,7.25282096862793,False,2147.0,1245.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1444.2827558801876,3365.045289444924,1969.1294227619724,1992030.0,119296.0,10000,5592.519998550415,18.024374961853027,6.285896062850952,False,2084.0,1202.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1447.8620848731575,3396.27149105072,1980.9067380561996,1991888.0,118504.0,10000,5632.452011108398,16.02109384536743,6.44232702255249,False,2101.0,1190.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1324.282682476416,3897.928617978096,1896.494802064911,1991508.0,119518.0,10000,5956.910133361816,12.015082120895386,0.0,0,2091.0,1205.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1446.1859558282551,3608.6835522651672,2015.4979676759103,1994934.0,122686.0,10000,5837.568044662476,14.019468069076538,6.810992956161499,False,2133.0,1253.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1442.8708751340812,3483.8968423843385,1991.155439758384,1991023.0,117340.0,10000,5700.505971908569,13.015197038650513,0.0,0,2094.0,1172.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1442.1055993823256,3298.176005220413,1947.7096796706023,1991906.0,118042.0,10000,5495.12505531311,15.023621082305908,6.493799924850464,False,2090.0,1183.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1444.1650972179075,3512.250097942352,2006.8628055417444,1990041.0,118594.0,10000,5759.213924407959,11.014715194702148,0.0,0,2054.0,1191.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1444.280418433564,3408.0007841587067,1973.8662077741965,1994363.0,121564.0,10000,5609.377861022949,11.01429796218872,0.0,0,2115.0,1236.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1449.1999296252627,3457.9097707509995,2004.3170519727275,1992299.0,117802.0,10000,5703.83620262146,13.017158031463625,0.0,0,2087.0,1179.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1451.8316380891058,3570.830384278297,2012.103702502722,1992637.0,118792.0,10000,5825.103044509888,14.933089017868042,6.21754789352417,False,2108.0,1194.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1443.5726197594868,3462.895819067955,1996.8978322082623,1994002.0,120112.0,10000,5704.133987426758,14.026584148406982,0.0,0,2125.0,1214.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1418.4260548347982,2593.0605906009678,1736.3870719588338,1992562.0,120430.0,10000,4660.192966461182,19.027321815490723,5.388391971588135,False,2089.0,1219.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1446.7812295914375,3441.4815271377565,1989.4431650234956,1993235.0,119650.0,10000,5669.80504989624,12.01647686958313,0.0,0,2107.0,1207.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1447.7543864227189,3656.948090958596,2025.097154692051,1991656.0,117736.0,10000,5887.197971343994,13.01812505722046,0.0,0,2084.0,1178.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1442.0095136162895,3272.275116491318,1959.2901769693133,1995260.0,119824.0,10000,5490.668058395386,18.02348494529724,5.940229892730713,False,2123.0,1210.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.5,512,1441.56816951228,3449.2509956598283,1976.1341119181616,1994790.0,122422.0,10000,5654.834032058716,10.013877153396606,0.0,0,2135.0,1249.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,476.8805477047967,4990.896846079826,2651.246661169631,2134536.0,256398.0,10000,20418.456077575684,31.040488958358765,20.811259031295776,True,3347.0,2671.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,436.0795282789086,4680.095150065422,2634.300170744151,2132542.0,253626.0,10000,21048.23207855225,29.03665399551392,21.455620050430294,True,3343.0,2629.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.8817676994139,4930.796255397797,2602.139418538637,2128376.0,250370.0,10000,20309.73196029663,33.04283404350281,20.7354199886322,True,3312.0,2581.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,474.6861028954342,4927.067468810082,2572.882968197792,2132719.0,252558.0,10000,20332.78203010559,31.044422149658203,20.49078106880188,True,3351.0,2613.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.19342317208,4757.484150958061,2472.181687264091,2144733.0,272030.0,10000,20098.552942276,31.04025101661682,20.80736303329468,True,3614.0,2909.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.79110195088447,4904.922126054764,2594.79365355523,2123537.0,244862.0,10000,20251.981019973755,31.04073190689087,20.69933605194092,True,3261.0,2497.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,476.3017912407454,4273.439751577377,2609.433503740536,2155120.0,278124.0,10000,20607.297897338867,28.036168098449707,0.0,0,3653.0,3000.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.74409777931504,4925.218212270736,2609.4305777033405,2130208.0,256388.0,10000,20374.516010284424,25.03350520133972,20.814974069595337,True,3358.0,2672.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,476.9840652584268,4383.258726882935,2505.059475828009,2142009.0,269546.0,10000,20721.808910369877,28.04547095298767,21.575721979141235,True,3591.0,2871.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,478.6081540885145,5047.325184726715,2643.009446385352,2139203.0,261044.0,10000,20416.25690460205,33.04216194152832,20.83890390396118,True,3431.0,2742.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,243.84077639787247,4433.025283432007,3256.3802246868863,2158336.0,273576.0,10000,40782.63211250305,48.05895709991455,7.518126964569092,False,3655.0,2930.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,468.2518242356053,4895.129091501236,2515.660678457212,2129008.0,245982.0,10000,20488.17110061645,26.11394190788269,0.0,0,3276.0,2513.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.2241647982052,4392.256762456894,2509.687676730682,2149800.0,272556.0,10000,20736.47689819336,31.040266036987305,21.11154007911682,True,3637.0,2916.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,469.6618845249407,4975.168472146988,2519.098725871632,2125038.0,250298.0,10000,20523.802042007446,25.041434049606323,21.46282410621643,True,3285.0,2579.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.9939457804746,4741.099530482292,2610.743893454713,2139640.0,260646.0,10000,20073.74095916748,26.036530017852783,0.0,0,3432.0,2735.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,478.1635818135763,5025.90211815834,2639.420523417535,2126293.0,247424.0,10000,20399.56998825073,25.03411889076233,0.0,0,3294.0,2536.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.97706505427686,4946.9092504739765,2525.0085873580983,2126459.0,247328.0,10000,20309.440851211548,27.037062883377075,21.094314098358154,True,3292.0,2534.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,478.2803371219194,4961.650139427185,2611.8349394820366,2129441.0,248648.0,10000,20294.36492919922,26.033013105392456,20.61530995368957,True,3297.0,2554.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.9242462704385,4975.268601346016,2611.537187472907,2124646.0,248636.0,10000,20317.92402267456,28.03718400001526,0.0,0,3274.0,2554.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.5,512,477.4485976299776,4922.712816143036,2586.657696484496,2131861.0,256544.0,10000,20277.31704711914,33.04264688491821,20.61837601661682,True,3362.0,2674.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1196.510732356982,4879.288359308242,2297.2942028128696,839336.0,95428.0,10000,7494.143009185791,14.019401788711548,0.0,0,1065.0,840.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1193.860664982859,4745.081385302544,2241.239298994793,839114.0,95536.0,10000,7282.776117324829,17.021561861038208,1556960893.473984,False,1062.0,842.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1193.408707251629,4822.740889358521,2277.0848098600595,839642.0,94876.0,10000,7399.241209030151,15.019656896591188,633703079.9857509,False,1070.0,832.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1195.26478054788,4719.956901025772,2251.82621516523,839138.0,96088.0,10000,7272.214889526367,14.031836032867432,-4619823541.011691,False,1062.0,850.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1194.894744923846,4792.4547099351885,2267.217794522829,839138.0,95560.0,10000,7361.441135406494,13.017078161239624,0.0,0,1062.0,842.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1191.2178447744914,4706.471798181534,2276.955960953771,838982.0,94744.0,10000,7275.199174880981,17.023478984832764,1486036505.116334,False,1060.0,830.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1192.5311789187142,4770.664043235779,2268.6535265239627,839204.0,95494.0,10000,7331.236839294434,14.018392086029053,0.0,0,1063.0,841.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1194.8614539766118,4820.666147947311,2277.8161396906576,840500.0,98836.0,10000,7400.647163391113,19.02674913406372,1476341696.624269,False,1083.0,892.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1192.205462884138,4837.503801727295,2280.5499746331097,840128.0,96946.0,10000,7409.909963607788,14.018640995025637,-4492912698.37502,False,1077.0,863.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,979.368050776436,5535.399073576928,2307.570656409361,840920.0,95692.0,10000,8169.456958770752,14.017618894577026,0.0,0,1089.0,844.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1192.582379533244,4892.912687683105,2286.5878768171724,838190.0,94216.0,10000,7470.632076263428,18.022273778915405,636665256.004859,False,1048.0,822.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1193.9798173394524,4750.714162683487,2256.897211328493,840062.0,95506.0,10000,7301.911115646362,13.021209001541138,0.0,0,1076.0,841.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1190.9318673080045,5145.287894177437,2301.096497229367,839972.0,95404.0,10000,7711.701154708862,18.20858693122864,-2119803424.611013,False,1075.0,840.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1193.999327150152,4819.8936849832535,2268.489171354472,841028.0,96472.0,10000,7388.819932937622,17.0228328704834,0.0,0,1091.0,856.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1191.9316113869586,4722.827451109886,2263.0546016399085,838478.0,94570.0,10000,7272.425174713135,14.02551293373108,-202930854.1986289,False,1052.0,827.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1191.3861807458622,4804.41299624443,2260.6936339828144,838718.0,95272.0,10000,7359.515905380249,17.02351403236389,42801768.97018695,False,1056.0,838.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1195.493686004822,4920.070765018463,2305.219510641746,838280.0,94504.0,10000,7526.028871536255,14.01911997795105,0.0,0,1049.0,826.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1192.3390632339645,4792.968293738365,2271.939318643438,838742.0,95230.0,10000,7350.843906402588,12.01777410507202,0.0,0,1056.0,837.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1192.9199728168203,5106.677451229096,2293.4704524582094,838346.0,94702.0,10000,7675.6720542907715,14.026391983032228,-834720650.7261319,False,1050.0,829.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,1191.741551188963,4712.4468943119045,2257.8750391830245,840104.0,96658.0,10000,7253.757953643799,18.02441692352295,-8233425470.045799,False,1077.0,859.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,316.7968237899014,2.8576170444488525,5.050128861173199,101420310.0,712648.0,10000,500.52690505981445,40.06824803352356,0.0,0,10036.0,10192.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,333.3005142738672,2.5568575143814085,0.959258983018476,101341778.0,764446.0,10000,40.032148361206055,38.04442381858826,0.0,0,10028.0,10977.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,332.9969413502303,1.8991618394851684,4.180481322496832,101258892.0,933100.0,10000,392.8639888763428,34.03854298591614,0.0,0,10029.0,13532.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,327.70644949476355,2.455331492424011,1.1030651676987882,101290718.0,800320.0,10000,40.27414321899414,35.03850293159485,0.0,0,10028.0,11520.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,332.5229183372043,2.5400455951690675,1.198169245730229,101408031.0,776998.0,10000,37.14299201965332,37.043906927108765,0.0,0,10025.0,11167.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,328.36012360195093,2.8166610956192017,7.174782116567528,101390213.0,714112.0,10000,716.1819934844971,35.65638709068298,0.0,0,10026.0,10214.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,316.1776092537408,2.055629587173462,10.979598530940727,101364599.0,928864.0,10000,831.3767910003662,40.60470414161682,0.0,0,10042.0,13468.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,331.84679014708,2.335102152824402,1.2999303283503318,101295552.0,823882.0,10000,38.02609443664551,34.038679122924805,0.0,0,10029.0,11877.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,335.73686374841225,2.6606481075286865,1.0267253642315206,101367476.0,740092.0,10000,39.10708427429199,38.04315686225891,0.0,0,10032.0,10608.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,334.83275753165225,2.4394392013549804,1.2591072794546474,101416357.0,796666.0,10000,39.26587104797363,39.04484486579895,0.0,0,10029.0,11465.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,329.1828534565634,1.0226319313049317,1.3918498043544358,101379522.0,1143904.0,10000,38.5899543762207,35.04241991043091,0.0,0,10025.0,16726.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.5,512,319.7646751360807,2.489424109458924,5.106919409966832,101353248.0,796360.0,10000,500.8959770202637,34.70259499549866,0.0,0,10036.0,11460.0
